,TIMESTAMP TS,RECORD RN,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
479,2017-04-20 23:00:00,1737,11.82,281.4,12.52,24.45,53.98,29.33,57.78,13.62
480,2017-04-21 00:00:00,1738,14.96,287.5,13.22,27.57,51.92,29.34,57.01,13.62
481,2017-04-21 01:00:00,1739,12.12,293.7,16.87,22.98,51.64,29.34,54.98,14.38
482,2017-04-21 02:00:00,1740,11.13,279.9,13.78,20.52,51.46,29.33,54.44,13.62
483,2017-04-21 03:00:00,1741,12.0,285.1,13.95,23.15,50.83,29.33,54.19,13.61
484,2017-04-21 04:00:00,1742,11.11,300.6,15.01,20.8,49.64,29.34,53.23,13.61
485,2017-04-21 05:00:00,1743,8.33,301.3,14.01,18.45,48.13,29.35,51.34,13.6
486,2017-04-21 06:00:00,1744,9.29,315.2,16.4,16.0,47.55,29.38,48.34,13.6
487,2017-04-21 07:00:00,1745,8.92,332.0,23.13,19.23,NAN,29.41,48.46,13.41
488,2017-04-21 08:00:00,1746,14.66,5.213,24.06,91.6,45.48,29.42,48.74,13.6
489,2017-04-21 09:00:00,1747,10.41,7.281,22.44,17.89,45.11,29.45,52.24,13.62
490,2017-04-21 10:00:00,1748,11.31,10.89,22.99,20.59,46.26,29.47,55.95,13.62
491,2017-04-21 11:00:00,1749,12.17,21.18,19.5,21.54,46.93,29.48,57.1,13.61
492,2017-04-21 12:00:00,1750,11.55,25.54,18.1,20.24,46.58,29.48,57.66,13.61
493,2017-04-21 13:00:00,1751,12.1,38.73,17.54,21.75,45.95,29.49,55.99,13.61
494,2017-04-21 14:00:00,1752,13.2,32.14,15.95,22.76,45.05,29.51,54.39,13.61
495,2017-04-21 15:00:00,1753,13.07,26.58,16.22,21.01,45.21,29.5,53.77,13.61
496,2017-04-21 16:00:00,1754,10.74,19.06,17.41,20.45,46.33,29.48,53.77,13.61
497,2017-04-21 17:00:00,1755,8.41,25.68,20.12,15.09,46.69,29.48,53.85,13.61
498,2017-04-21 18:00:00,1756,6.66,31.36,18.37,14.39,46.32,29.48,52.78,13.62
499,2017-04-21 19:00:00,1757,7.655,25.83,17.96,14.98,46.41,29.49,49.99,13.61
500,2017-04-21 20:00:00,1758,7.759,27.08,16.12,14.81,46.19,29.51,47.46,13.61
501,2017-04-21 21:00:00,1759,7.793,29.35,15.57,15.65,45.88,29.51,46.7,13.61
502,2017-04-21 22:00:00,1760,9.41,30.94,13.57,16.11,45.46,29.5,46.27,13.61
503,2017-04-21 23:00:00,1761,8.87,32.59,14.9,16.7,45.17,29.5,45.56,13.61
504,2017-04-22 00:00:00,1762,8.71,26.12,14.56,16.32,44.74,29.51,45.2,13.61
505,2017-04-22 01:00:00,1763,9.06,29.6,14.02,16.53,44.31,29.51,44.61,13.61
506,2017-04-22 02:00:00,1764,9.94,30.53,13.23,18.14,43.97,29.5,44.26,13.61
507,2017-04-22 03:00:00,1765,9.99,34.55,14.2,20.0,43.82,29.49,44.1,13.61
508,2017-04-22 04:00:00,1766,7.714,44.29,15.29,14.63,43.82,29.51,43.71,13.61
509,2017-04-22 05:00:00,1767,9.01,45.15,16.6,17.47,43.82,29.51,43.71,13.61
510,2017-04-22 06:00:00,1768,8.28,46.89,16.94,17.79,44.08,29.53,44.49,13.61
511,2017-04-22 07:00:00,1769,7.664,44.89,17.56,13.69,44.67,29.56,45.95,13.61
512,2017-04-22 08:00:00,1770,10.63,34.48,12.99,17.51,44.9,29.57,47.54,13.61
513,2017-04-22 09:00:00,1771,11.46,30.7,13.16,19.12,45.54,29.57,51.34,13.61
514,2017-04-22 10:00:00,1772,10.58,31.97,15.21,17.86,47.14,29.57,57.87,13.61
515,2017-04-22 11:00:00,1773,11.37,23.15,16.81,18.42,47.06,29.58,60.53,13.61
516,2017-04-22 12:00:00,1774,11.61,27.11,18.42,18.94,47.6,29.58,61.5,13.62
517,2017-04-22 13:00:00,1775,12.69,14.46,19.92,22.98,47.63,29.56,61.59,13.62
518,2017-04-22 14:00:00,1776,10.35,3.164,24.03,18.45,48.51,29.55,62.17,13.62
519,2017-04-22 15:00:00,1777,10.42,10.77,19.19,17.68,49.68,29.53,62.53,13.62
520,2017-04-22 16:00:00,1778,9.14,5.366,22.27,18.8,49.71,29.53,62.21,13.62
521,2017-04-22 17:00:00,1779,9.8,8.66,20.4,18.24,50.3,29.53,60.61,13.62
522,2017-04-22 18:00:00,1780,8.19,7.004,20.7,15.37,50.74,29.52,59.87,13.62
523,2017-04-22 19:00:00,1781,6.324,15.53,16.2,12.64,49.81,29.52,57.87,13.61
524,2017-04-22 20:00:00,1782,4.831,16.99,18.37,9.13,48.84,29.52,51.38,13.62
525,2017-04-22 21:00:00,1783,3.752,41.13,18.76,7.625,48.19,29.52,48.22,13.61
526,2017-04-22 22:00:00,1784,2.756,37.36,15.83,5.382,47.02,29.53,46.35,13.61
527,2017-04-22 23:00:00,1785,2.634,63.65,25.89,4.996,46.12,29.53,44.77,13.61
528,2017-04-23 00:00:00,1786,1.389,111.4,24.29,3.069,44.33,29.52,43.43,13.61
529,2017-04-23 01:00:00,1787,1.195,77.03,51.59,2.578,44,29.51,41.79,13.61
530,2017-04-23 02:00:00,1788,0.769,268.3,87.1,1.632,43.5,29.49,40.75,13.61
531,2017-04-23 03:00:00,1789,1.628,284.6,22.18,3.559,42.3,29.49,40.2,13.61
532,2017-04-23 04:00:00,1790,1.707,280.4,13.65,2.718,41.96,29.49,39.55,13.61
533,2017-04-23 05:00:00,1791,1.713,289.7,16.54,3.209,41.47,29.5,39.04,13.6
534,2017-04-23 06:00:00,1792,1.766,215.4,41.18,3.84,42.25,29.51,39.51,13.6
535,2017-04-23 07:00:00,1793,1.881,245.1,38.13,3.77,46.23,29.51,43.39,13.61
536,2017-04-23 08:00:00,1794,2.218,268.7,31.55,4.4,51.67,29.52,48.86,13.61
537,2017-04-23 09:00:00,1795,2.424,331.3,71.39,6.398,56.78,29.5,61.72,13.61
538,2017-04-23 10:00:00,1796,5.409,79.78,16.0,8.08,59.54,29.49,75.28,13.61
539,2017-04-23 11:00:00,1797,5.677,75.85,17.22,8.47,60.15,29.48,78.98,13.63
540,2017-04-23 12:00:00,1798,6.194,81.0,13.93,9.31,60.79,29.47,82.1,13.63
541,2017-04-23 13:00:00,1799,6.243,70.52,17.01,9.94,61.58,29.45,82.2,13.63
542,2017-04-23 14:00:00,1800,6.849,77.72,15.37,11.09,62.79,29.43,82.2,13.63
543,2017-04-23 15:00:00,1801,7.563,83.1,13.82,10.95,64.11,29.42,81.0,13.63
544,2017-04-23 16:00:00,1802,6.761,91.1,15.56,11.34,65.3,29.41,80.5,13.63
545,2017-04-23 17:00:00,1803,6.742,90.1,14.86,11.55,65.13,29.42,79.2,13.63
546,2017-04-23 18:00:00,1804,5.528,90.8,15.52,10.64,63.68,29.41,76.76,13.61
547,2017-04-23 19:00:00,1805,3.153,94.8,16.58,6.363,59.87,29.41,72.41,13.62
548,2017-04-23 20:00:00,1806,1.627,70.86,23.5,3.384,57.87,29.42,62.08,13.62
549,2017-04-23 21:00:00,1807,4.241,34.43,20.82,12.39,55.29,29.42,56.42,13.61
550,2017-04-23 22:00:00,1808,7.6,21.23,15.17,12.43,47.62,29.41,54.06,13.61
551,2017-04-23 23:00:00,1809,7.401,26.08,16.18,13.16,46.3,29.41,49.27,13.61
552,2017-04-24 00:00:00,1810,5.983,18.18,15.93,13.02,44.96,29.41,46.55,13.61
553,2017-04-24 01:00:00,1811,5.1,18.34,18.45,10.39,44.02,29.4,44.65,13.61
554,2017-04-24 02:00:00,1812,4.395,23.68,19.4,10.95,43.82,29.38,43.59,13.61
555,2017-04-24 03:00:00,1813,3.796,42.79,24.24,6.994,43.63,29.38,42.92,13.61
556,2017-04-24 04:00:00,1814,4.358,26.1,18.33,8.5,43.33,29.38,42.61,13.61
557,2017-04-24 05:00:00,1815,3.886,39.2,21.77,7.975,43.11,29.38,42.5,13.61
558,2017-04-24 06:00:00,1816,2.29,38.32,23.24,4.646,44.18,29.39,42.92,13.6
559,2017-04-24 07:00:00,1817,4.233,34.52,16.39,7.169,46.74,29.4,45.95,13.6
560,2017-04-24 08:00:00,1818,4.681,48.83,26.11,7.309,48.51,29.4,48.42,13.61
561,2017-04-24 09:00:00,1819,4.687,56.48,25.27,8.78,51.15,29.4,57.83,13.61
562,2017-04-24 10:00:00,1820,5.033,48.06,22.6,7.765,52.82,29.38,68.71,13.61
563,2017-04-24 11:00:00,1821,5.456,46.57,23.0,9.27,56.51,29.36,73.37,13.62
564,2017-04-24 12:00:00,1822,6.604,48.87,17.86,11.55,58.66,29.33,75.59,13.62
565,2017-04-24 13:00:00,1823,7.303,43.64,18.74,12.74,61.81,29.3,77.18,13.63
566,2017-04-24 14:00:00,1824,8.08,39.85,16.71,13.23,63.29,29.27,77.78,13.63
567,2017-04-24 15:00:00,1825,7.659,61.64,19.14,13.27,62.84,29.23,77.62,13.63
568,2017-04-24 16:00:00,1826,8.02,39.57,19.91,13.62,61.89,29.21,76.76,13.63
569,2017-04-24 17:00:00,1827,6.963,38.23,16.24,14.98,59.22,29.19,72.81,13.63
570,2017-04-24 18:00:00,1828,5.878,34.19,29.82,12.01,58.47,29.18,67.8,13.62
571,2017-04-24 19:00:00,1829,4.514,46.5,18.43,8.82,56.75,29.16,63.16,13.62
572,2017-04-24 20:00:00,1830,4.269,87.9,15.25,8.61,55.33,29.15,57.87,13.61
573,2017-04-24 21:00:00,1831,3.146,99.8,20.35,11.66,56.42,29.14,54.44,13.61
574,2017-04-24 22:00:00,1832,4.525,114.8,27.1,13.44,62.91,29.13,57.87,13.62
575,2017-04-24 23:00:00,1833,4.89,116.8,25.01,16.46,62.06,29.13,58.73,13.62
576,2017-04-25 00:00:00,1834,7.895,130.4,18.74,18.38,61.78,29.13,59.73,13.62
577,2017-04-25 01:00:00,1835,8.42,143.7,16.97,19.09,60.3,29.11,59.65,13.62
578,2017-04-25 02:00:00,1836,7.725,150.1,15.44,14.91,59.23,29.1,59.21,13.62
579,2017-04-25 03:00:00,1837,6.754,154.5,15.64,15.02,58.78,29.1,58.3,13.62
580,2017-04-25 04:00:00,1838,6.873,152.1,15.57,13.9,58.06,29.1,57.61,13.62
581,2017-04-25 05:00:00,1839,8.08,157.9,15.23,16.32,57.2,29.09,56.88,13.62
582,2017-04-25 06:00:00,1840,8.85,158.9,15.24,17.26,57.28,29.09,57.1,13.62
583,2017-04-25 07:00:00,1841,9.59,165.7,14.44,18.7,59.13,29.09,59.56,13.62
584,2017-04-25 08:00:00,1842,9.49,178.1,16.98,18.21,61.02,29.09,62.3,13.62
585,2017-04-25 09:00:00,1843,9.49,164.7,17.19,16.46,64.75,29.08,70.02,13.62
586,2017-04-25 10:00:00,1844,8.87,173.9,19.34,16.56,69.02,29.07,79.97,13.63
587,2017-04-25 11:00:00,1845,8.71,172.9,21.86,16.32,71.93,29.06,82.9,13.63
588,2017-04-25 12:00:00,1846,10.32,166.5,18.86,20.59,74.94,29.04,87.3,13.63
589,2017-04-25 13:00:00,1847,10.46,166.3,21.52,22.66,76.94,29.02,87.8,13.63
590,2017-04-25 14:00:00,1848,10.91,169.0,22.51,25.11,78.42,28.99,87.0,13.64
591,2017-04-25 15:00:00,1849,11.02,162.5,19.37,22.06,78.52,28.97,87.2,13.64
592,2017-04-25 16:00:00,1850,11.73,160.9,18.42,24.76,79.65,28.93,87.1,13.64
593,2017-04-25 17:00:00,1851,11.45,150.7,16.34,23.4,79.34,28.91,86.0,13.64
594,2017-04-25 18:00:00,1852,10.44,150.7,17.14,22.66,77.98,28.91,84.5,13.63
595,2017-04-25 19:00:00,1853,8.59,147.7,15.92,20.59,76.07,28.92,81.8,13.63
596,2017-04-25 20:00:00,1854,7.592,145.7,21.43,17.23,74.4,28.92,76.86,13.63
597,2017-04-25 21:00:00,1855,6.721,158.2,15.69,13.65,73.15,28.95,74.6,13.63
598,2017-04-25 22:00:00,1856,5.224,163.4,14.05,11.55,71.71,28.95,73.37,13.63
599,2017-04-25 23:00:00,1857,5.412,157.3,14.12,11.2,69.7,28.95,71.3,13.63
600,2017-04-26 00:00:00,1858,6.776,161.2,13.79,12.99,68.21,28.93,69.49,13.63
601,2017-04-26 01:00:00,1859,6.497,156.3,15.1,14.11,67.24,28.91,68.76,13.63
602,2017-04-26 02:00:00,1860,8.51,164.1,14.1,17.44,67.16,28.89,67.75,13.63
603,2017-04-26 03:00:00,1861,9.31,166.1,14.31,20.28,66.79,28.88,67.28,13.63
604,2017-04-26 04:00:00,1862,9.35,163.2,15.57,19.68,66.2,28.87,66.71,13.63
605,2017-04-26 05:00:00,1863,9.68,163.8,14.7,19.33,65.89,28.86,66.53,13.63
606,2017-04-26 06:00:00,1864,9.78,166.6,14.81,17.33,65.81,28.86,66.15,13.63
607,2017-04-26 07:00:00,1865,10.97,170.7,18.53,25.01,65.95,28.87,67.71,13.63
608,2017-04-26 08:00:00,1866,11.57,173.9,16.16,21.19,67.02,28.84,70.07,13.63
609,2017-04-26 09:00:00,1867,11.45,176.5,18.32,23.26,70.42,28.8,76.01,13.63
610,2017-04-26 10:00:00,1868,13.5,184.8,21.57,27.11,74.33,28.79,83.1,13.63
611,2017-04-26 11:00:00,1869,14.67,211.9,13.81,28.06,74.78,28.82,82.0,13.48
612,2017-04-26 12:00:00,1870,15.81,233.1,17.52,30.19,76.45,28.82,85.4,13.64
613,2017-04-26 13:00:00,1871,15.1,229.6,19.52,26.09,76.89,28.84,87.9,13.48
614,2017-04-26 14:00:00,1872,13.82,224.9,17.38,26.13,77.19,28.85,88.1,13.64
615,2017-04-26 15:00:00,1873,13.63,227.9,17.16,26.2,76.88,28.85,86.5,13.63
616,2017-04-26 16:00:00,1874,12.93,219.3,17.73,26.3,77.2,28.84,86.2,13.63
617,2017-04-26 17:00:00,1875,10.72,218.9,16.01,22.03,76.09,28.84,82.4,13.63
618,2017-04-26 18:00:00,1876,10.6,218.6,16.74,22.17,75.64,28.83,79.64,13.63
619,2017-04-26 19:00:00,1877,7.646,247.7,23.77,15.93,72.85,28.81,78.43,13.63
620,2017-04-26 20:00:00,1878,6.769,277.1,11.52,11.51,68.99,28.82,74.29,13.62
621,2017-04-26 21:00:00,1879,4.437,225.7,39.45,10.78,65.18,28.85,69.88,13.62
622,2017-04-26 22:00:00,1880,2.708,110.9,30.58,5.732,62.95,28.83,65.59,13.62
623,2017-04-26 23:00:00,1881,4.425,170.2,22.2,10.15,62.63,28.83,64.16,13.62
624,2017-04-27 00:00:00,1882,6.211,173.8,14.72,13.9,61.09,28.81,63.48,13.62
625,2017-04-27 01:00:00,1883,6.15,159.8,16.76,12.22,60.35,28.78,61.95,13.62
626,2017-04-27 02:00:00,1884,8.07,174.9,19.7,16.88,60.91,28.75,61.54,13.62
627,2017-04-27 03:00:00,1885,10.61,174.3,16.49,23.15,61.02,28.72,61.5,13.62
628,2017-04-27 04:00:00,1886,10.27,183.8,16.29,23.26,60.01,28.7,60.84,13.62
629,2017-04-27 05:00:00,1887,12.35,183.3,15.86,24.2,59.9,28.68,60.39,13.62
630,2017-04-27 06:00:00,1888,15.33,188.3,24.9,34.79,58.78,28.68,59.65,13.62
631,2017-04-27 07:00:00,1889,17.04,242.4,15.37,32.16,50.88,28.76,59.12,13.48
632,2017-04-27 08:00:00,1890,17.79,246.7,14.72,35.28,47.81,28.84,54.69,13.49
633,2017-04-27 09:00:00,1891,17.43,250.3,14.17,31.18,47.28,28.88,52.9,13.48
634,2017-04-27 10:00:00,1892,16.22,244.0,16.82,33.14,47.75,28.92,54.31,13.68
635,2017-04-27 11:00:00,1893,17.04,242.0,16.63,29.49,47.93,28.95,54.65,13.48
636,2017-04-27 12:00:00,1894,16.79,256.4,14.14,30.09,46.4,28.98,54.48,13.48
637,2017-04-27 13:00:00,1895,13.36,241.6,20.81,26.97,46.32,29.01,52.69,13.62
638,2017-04-27 14:00:00,1896,14.11,236.9,17.67,25.36,46.51,29.04,52.32,13.61
639,2017-04-27 15:00:00,1897,13.03,240.4,15.9,21.92,47.51,29.07,51.75,13.93
640,2017-04-27 16:00:00,1898,14.31,250.9,14.33,22.87,47.88,29.08,52.53,14.44
641,2017-04-27 17:00:00,1899,14.23,251.0,13.42,26.41,48.04,29.1,52.78,13.48
642,2017-04-27 18:00:00,1900,11.16,256.9,14.14,20.38,48.12,29.11,52.44,13.62
643,2017-04-27 19:00:00,1901,12.57,248.3,15.11,21.75,47.46,29.14,51.5,13.61
644,2017-04-27 20:00:00,1902,11.65,255.3,13.66,24.17,46.56,29.18,50.08,13.61
645,2017-04-27 21:00:00,1903,10.27,246.7,13.75,19.72,46.57,29.2,48.99,13.61
646,2017-04-27 22:00:00,1904,7.447,224.0,17.33,15.3,46.45,29.23,48.06,13.6
647,2017-04-27 23:00:00,1905,4.121,238.1,20.2,9.41,45.38,29.24,46.11,13.6
648,2017-04-28 00:00:00,1906,2.731,237.7,24.53,6.223,44.28,29.25,44.57,13.6
649,2017-04-28 01:00:00,1907,1.886,232.8,24.23,3.559,43.67,29.25,43.24,13.6
650,2017-04-28 02:00:00,1908,1.999,253.1,22.94,5.312,43.74,29.25,42.45,13.6
651,2017-04-28 03:00:00,1909,2.608,288.1,60.87,5.171,43.97,29.25,43.35,13.61
652,2017-04-28 04:00:00,1910,2.677,342.5,35.75,5.697,44.22,29.23,44.85,13.61
653,2017-04-28 05:00:00,1911,3.181,311.0,40.85,5.978,45.21,29.27,45.44,13.61
654,2017-04-28 06:00:00,1912,2.898,231.1,35.32,4.926,44.99,29.3,46.15,13.61
655,2017-04-28 07:00:00,1913,1.952,348.2,87.1,6.959,46.84,29.31,47.5,13.62
656,2017-04-28 08:00:00,1914,5.266,77.8,22.12,11.2,48.48,29.32,52.07,13.62
657,2017-04-28 09:00:00,1915,6.145,60.54,21.24,11.69,48.67,29.3,55.4,13.61
658,2017-04-28 10:00:00,1916,4.686,75.75,20.11,9.2,49.16,29.33,57.53,13.61
659,2017-04-28 11:00:00,1917,5.548,73.02,19.23,9.62,50.22,29.32,60.17,13.62
660,2017-04-28 12:00:00,1918,5.92,77.09,18.67,10.78,50.27,29.32,59.43,13.62
661,2017-04-28 13:00:00,1919,5.807,37.84,24.58,11.66,50.06,29.29,57.49,13.61
662,2017-04-28 14:00:00,1920,5.48,29.61,24.69,10.32,51.3,29.28,58.82,13.62
663,2017-04-28 15:00:00,1921,5.457,50.15,23.56,10.57,51.34,29.25,59.21,13.62
664,2017-04-28 16:00:00,1922,7.414,38.61,20.36,13.06,50.71,29.22,61.01,13.62
665,2017-04-28 17:00:00,1923,6.428,40.95,24.67,10.39,51.06,29.25,59.12,13.62
666,2017-04-28 18:00:00,1924,5.463,56.7,20.73,10.11,49.45,29.25,58.91,13.62
667,2017-04-28 19:00:00,1925,6.419,35.26,17.95,11.55,47.82,29.26,54.39,13.62
668,2017-04-28 20:00:00,1926,6.625,18.89,16.38,12.18,47.29,29.29,50.52,13.62
669,2017-04-28 21:00:00,1927,6.822,17.79,16.51,13.34,47.31,29.32,49.47,13.62
670,2017-04-28 22:00:00,1928,8.13,16.32,18.0,16.25,47.72,29.34,49.35,13.62
671,2017-04-28 23:00:00,1929,9.85,18.57,20.14,21.15,47.29,29.37,49.43,13.62
672,2017-04-29 00:00:00,1930,13.11,19.88,18.46,23.75,46.14,29.37,49.19,13.62
673,2017-04-29 01:00:00,1931,11.65,35.53,15.04,23.29,45.85,29.39,48.22,13.61
674,2017-04-29 02:00:00,1932,11.02,22.66,18.29,27.04,45.91,29.4,47.66,13.62
675,2017-04-29 03:00:00,1933,12.81,22.39,17.63,27.6,45.82,29.39,47.46,13.62
676,2017-04-29 04:00:00,1934,13.94,27.0,17.56,26.9,46.22,29.42,47.74,13.62
677,2017-04-29 05:00:00,1935,10.62,26.27,17.35,20.42,45.22,29.47,47.66,13.62
678,2017-04-29 06:00:00,1936,11.62,20.21,17.78,24.24,45.18,29.51,46.99,13.61
679,2017-04-29 07:00:00,1937,13.48,22.29,18.12,26.34,45.25,29.5,47.5,13.61
680,2017-04-29 08:00:00,1938,13.87,22.92,18.49,27.53,45.28,29.5,47.98,13.61
681,2017-04-29 09:00:00,1939,16.69,24.05,18.05,29.56,44.14,29.5,48.62,13.62
682,2017-04-29 10:00:00,1940,15.78,26.51,18.66,26.97,43.59,29.52,49.14,13.48
683,2017-04-29 11:00:00,1941,15.58,34.34,15.99,29.63,43.5,29.55,48.54,13.48
684,2017-04-29 12:00:00,1942,13.06,22.57,17.94,23.71,43.2,29.55,47.9,14.47
685,2017-04-29 13:00:00,1943,15.19,18.82,19.12,30.69,41.74,29.51,45.64,14.48
686,2017-04-29 14:00:00,1944,16.39,22.44,18.92,32.16,40.67,29.5,44.49,13.48
687,2017-04-29 15:00:00,1945,14.92,30.27,15.69,28.27,40.67,29.49,43.63,14.46
688,2017-04-29 16:00:00,1946,15.24,29.89,15.76,27.85,40.81,29.47,43.83,13.49
689,2017-04-29 17:00:00,1947,15.05,23.68,17.65,28.37,41.41,29.46,44.02,13.48
690,2017-04-29 18:00:00,1948,16.71,21.07,18.58,31.95,41.45,29.46,44.26,14.43
691,2017-04-29 19:00:00,1949,18.19,27.54,16.5,35.38,42.12,29.43,45.0,14.41
692,2017-04-29 20:00:00,1950,20.53,40.89,16.31,40.43,44.07,29.35,46.43,14.4
693,2017-04-29 21:00:00,1951,17.53,48.34,16.58,38.19,44.81,29.32,47.02,14.07
694,2017-04-29 22:00:00,1952,11.47,47.59,16.26,23.4,45.45,29.37,47.14,13.62
695,2017-04-29 23:00:00,1953,10.25,51.15,16.42,19.82,45.88,29.33,47.34,13.61
696,2017-04-30 00:00:00,1954,10.74,65.81,18.73,23.01,45.67,29.3,47.18,13.61
697,2017-04-30 01:00:00,1955,7.95,47.3,19.17,22.38,45.39,29.31,47.02,13.61
698,2017-04-30 02:00:00,1956,8.38,43.71,15.91,15.48,45.02,29.29,46.75,13.6
699,2017-04-30 03:00:00,1957,9.59,39.91,16.52,20.42,43.83,29.29,46.27,13.61
700,2017-04-30 04:00:00,1958,8.78,49.53,15.99,17.75,43.82,29.28,45.36,13.61
701,2017-04-30 05:00:00,1959,7.384,44.27,16.18,15.3,44.52,29.27,45.52,13.61
702,2017-04-30 06:00:00,1960,7.388,34.99,14.22,14.81,44.54,29.28,45.71,13.61
703,2017-04-30 07:00:00,1961,8.7,43.84,15.41,17.79,44.54,29.24,45.83,13.61
704,2017-04-30 08:00:00,1962,10.86,65.24,17.38,21.12,45.03,29.19,46.51,13.61
705,2017-04-30 09:00:00,1963,9.68,75.73,17.36,23.01,46.05,29.14,47.98,13.61
706,2017-04-30 10:00:00,1964,5.22,35.37,40.61,11.87,46.95,29.16,49.35,13.62
707,2017-04-30 11:00:00,1965,5.899,341.6,18.89,10.88,46.29,29.19,49.35,13.62
708,2017-04-30 12:00:00,1966,9.12,350.7,22.57,20.87,45.52,29.17,49.43,13.62
709,2017-04-30 13:00:00,1967,9.25,3.445,22.47,19.93,44.6,29.18,49.35,13.62
710,2017-04-30 14:00:00,1968,8.92,18.64,18.02,16.67,44.06,29.2,48.78,13.62
711,2017-04-30 15:00:00,1969,8.97,15.92,19.91,17.58,43.93,29.16,48.26,13.62
712,2017-04-30 16:00:00,1970,8.5,26.1,15.18,14.81,43.79,29.14,47.9,13.61
713,2017-04-30 17:00:00,1971,8.39,30.03,14.56,15.26,43.81,29.13,46.82,13.61
714,2017-04-30 18:00:00,1972,7.65,38.59,15.15,14.25,44.03,29.09,46.03,13.61
715,2017-04-30 19:00:00,1973,6.299,34.7,33.99,12.36,44.75,29.07,46.23,13.62
716,2017-04-30 20:00:00,1974,6.496,47.1,36.87,13.72,45.62,29.03,46.99,13.62
717,2017-04-30 21:00:00,1975,5.793,37.52,17.3,11.55,46.76,29.0,48.02,13.62
718,2017-04-30 22:00:00,1976,5.446,45.98,18.36,10.39,46.92,28.94,48.54,13.62
719,2017-04-30 23:00:00,1977,4.404,86.7,65.12,13.16,48.44,28.9,50.08,13.62
